11	1551.961888	2047.73565
12	1559.842864	2376.543543
13	1571.267009	2667.395382
31	2033.115074	2049.453238
33	2054.069759	2718.847048
41	2375.531076	2052.337558
52	2813.191445	2356.91625
53	2838.936133	2737.584374
71	3281.79467	1994.576008
72	3291.905323	2310.923277
73	3306.080944	2634.193746
91	3472.986786	1978.134268
92	3487.467444	2254.85523
